--,filename,token_ID,category,word,POS,rel
4160,brilliant_female,he,men,said,VERB,nsubj
4171,brilliant_female,them,other,brought,VERB,dobj
4197,brilliant_female,you,other,have,VERB,nsubj
4270,brilliant_female,she,women,continue,VERB,nsubj
4277,brilliant_female,friends,other,have,VERB,dobj
4310,brilliant_female,she,women,’s,VERB,nsubj
4330,brilliant_female,she,women,stayed,VERB,nsubj
4387,brilliant_female,author,other,moves,VERB,nsubj
4422,brilliant_female,her,women,love,VERB,dobj
4428,brilliant_female,people,other,evil,ADJ,amod
4483,brilliant_female,people,other,bad,ADJ,amod
4499,brilliant_female,she,women,has,VERB,nsubj
4523,brilliant_female,people,other,many,ADJ,amod
4524,brilliant_female,people,other,seem,VERB,nsubj
4548,brilliant_female,her,women,check,VERB,dobj
4554,brilliant_female,she,women,looking,VERB,nsubj
4580,brilliant_female,she,women,marry,VERB,nsubj
4588,brilliant_female,her,women,marry,VERB,dobj
4600,brilliant_female,you,other,help,VERB,nsubj
4622,brilliant_female,you,other,share,VERB,nsubj
4626,brilliant_female,her,women,share,VERB,dobj
4735,brilliant_female,she,women,knows,VERB,nsubj
4777,brilliant_female,she,women,trying,VERB,nsubj
4817,brilliant_female,she,women,has,VERB,nsubj
4825,brilliant_female,she,women,gives,VERB,nsubj
4850,brilliant_female,girl,women,clever,ADJ,amod
4861,brilliant_female,she,women,grown,VERB,nsubjpass
4890,brilliant_female,them,other,finished,VERB,dobj
4923,brilliant_female,family,other,coming,VERB,nsubj
4937,brilliant_female,he,men,admired,VERB,nsubj
4948,brilliant_female,she,women,focuses,VERB,nsubj
4961,brilliant_female,she,women,has,VERB,nsubj
4993,brilliant_female,her,women,recommend,VERB,dobj
5019,brilliant_female,she,women,has,VERB,nsubj
5101,brilliant_female,her,women,recommend,VERB,dobj
5109,brilliant_female,lawyer,other,better,ADJ,amod
5130,brilliant_female,her,women,thank,VERB,dobj
5140,brilliant_female,you,other,keep,VERB,dobj
5149,brilliant_female,you,other,need,VERB,nsubj
5152,brilliant_female,lawyer,other,good,ADJ,amod
5153,brilliant_female,lawyer,other,need,VERB,dobj
5168,brilliant_female,she,women,knows,VERB,nsubj
5171,brilliant_female,she,women,doing,VERB,nsubj
5218,brilliant_female,you,other,feel,VERB,nsubj
5227,brilliant_female,you,other,pushes,VERB,dobj
5239,brilliant_female,you,other,know,VERB,nsubj
5252,brilliant_female,she,women,offers,VERB,nsubj
5279,brilliant_female,you,other,thank,VERB,dobj
5305,brilliant_female,you,other,know,VERB,nsubj
5310,brilliant_female,she,women,help,VERB,nsubj
5313,brilliant_female,you,other,find,VERB,nsubj
5317,brilliant_female,you,other,have,VERB,nsubj
5360,brilliant_female,teacher,other,fantastic,ADJ,amod
5362,brilliant_female,teacher,other,intuitive,ADJ,amod
5368,brilliant_female,her,women,recommend,VERB,dobj
5379,brilliant_female,you,other,want,VERB,nsubj
5388,brilliant_female,she,women,talented,VERB,nsubjpass
5392,brilliant_female,she,women,’s,VERB,nsubj
5400,brilliant_female,she,women,’s,VERB,nsubj
5405,brilliant_female,worker,other,hard,ADJ,amod
5406,brilliant_female,worker,other,create,VERB,dobj
5439,brilliant_female,them,other,put,VERB,dobj
5467,brilliant_female,she,women,cooks,VERB,nsubj
5532,brilliant_female,she,women,did,VERB,nsubj
5585,brilliant_female,you,other,live,VERB,nsubj
5592,brilliant_female,you,other,find,VERB,nsubj
5637,brilliant_female,criminals,other,other,ADJ,amod
5641,brilliant_female,them,other,shame,VERB,dobj
5651,brilliant_female,inmates,other,other,ADJ,amod
5677,brilliant_female,she,women,convinced,VERB,dobj
5696,brilliant_female,you,other,understand,VERB,dobj
5699,brilliant_female,you,other,feel,VERB,nsubj
5712,brilliant_female,friend,other,best,ADJ,amod
5713,brilliant_female,friend,other,met,VERB,dobj
5717,brilliant_female,she,women,gone,VERB,nsubj
5747,brilliant_female,she,women,has,VERB,nsubj
5753,brilliant_female,her,women,sought,VERB,dobj
5763,brilliant_female,teacher,other,told,VERB,nsubj
5769,brilliant_female,she,women,made,VERB,nsubj
5785,brilliant_female,she,women,kept,VERB,nsubj
5788,brilliant_female,kids,other,kept,VERB,dobj
5796,brilliant_female,them,other,go,VERB,nsubj
5800,brilliant_female,she,women,befriended,VERB,nsubj
5806,brilliant_female,child,other,befriended,VERB,dobj
5833,brilliant_female,they,other,talked,VERB,nsubj
5847,brilliant_female,her,women,having,VERB,dobj
5911,brilliant_female,woman,women,honest,ADJ,amod
5918,brilliant_female,she,women,send,VERB,nsubj
5936,brilliant_female,her,women,recommend,VERB,dobj
5972,brilliant_female,you,other,have,VERB,nsubj
5980,brilliant_female,she,women,works,VERB,nsubj
5992,brilliant_female,she,women,keeps,VERB,nsubj
6010,brilliant_female,she,women,gives,VERB,nsubj
6017,brilliant_female,she,women,knows,VERB,nsubj
6023,brilliant_female,you,other,turn,VERB,dobj
6027,brilliant_female,you,other,do,VERB,nsubj
6060,brilliant_female,she,women,has,VERB,nsubj
6099,brilliant_female,teacher,other,brilliant,ADJ,amod
6113,brilliant_female,you,other,get,VERB,dobj
6125,brilliant_female,brother,men,training,VERB,nsubj
6181,brilliant_female,she,women,did,VERB,nsubj
6207,brilliant_female,you,other,thank,VERB,dobj
6314,brilliant_female,you,other,find,VERB,nsubj
6322,brilliant_female,she,women,loves,VERB,nsubj
6327,brilliant_female,customers,women,educate,VERB,dobj
6337,brilliant_female,she,women,’s,VERB,nsubj
6361,brilliant_female,she,women,’s,VERB,nsubj
6378,brilliant_female,friend,other,good,ADJ,amod
6388,brilliant_female,she,women,had,VERB,nsubj
6404,brilliant_female,her,women,calls,VERB,dobj
6441,brilliant_female,she,women,helped,VERB,nsubj
6456,brilliant_female,he,men,knows,VERB,nsubj
6460,brilliant_female,he,men,talking,VERB,nsubj
6478,brilliant_female,them,other,recommend,VERB,dobj
6530,brilliant_female,family,other,leading,VERB,dobj
6548,brilliant_female,husband,men,enjoy,VERB,dobj
6555,brilliant_female,you,other,fake,VERB,nsubj
6625,brilliant_female,them,other,dropped,VERB,dobj
6660,brilliant_female,she,women,mastered,VERB,nsubj
6669,brilliant_female,she,women,mastered,VERB,nsubj
6712,brilliant_female,people,other,more,ADJ,amod
6713,brilliant_female,people,other,inspired,VERB,nsubjpass
6735,brilliant_female,she,women,tells,VERB,nsubj
6739,brilliant_female,you,other,need,VERB,nsubj
6748,brilliant_female,you,other,have,VERB,nsubj
6763,brilliant_female,she,women,step,VERB,nsubj
6810,brilliant_female,you,other,looking,VERB,nsubj
6820,brilliant_female,you,other,want,VERB,nsubj
6840,brilliant_female,clients,other,come,VERB,nsubj
6847,brilliant_female,she,women,work,VERB,nsubj
6852,brilliant_female,them,other,see,VERB,dobj
6854,brilliant_female,she,women,stay,VERB,nsubj
6868,brilliant_female,people,other,working,VERB,amod
6880,brilliant_female,her,women,recommend,VERB,dobj
6894,brilliant_female,she,women,does,VERB,nsubj
6914,brilliant_female,her,women,called,VERB,dobj
6926,brilliant_female,she,women,fit,VERB,nsubj
6934,brilliant_female,she,women,did,VERB,nsubj
6975,brilliant_female,she,women,traveled,VERB,nsubj
7008,brilliant_female,she,women,talks,VERB,nsubj
7011,brilliant_female,you,other,want,VERB,nsubj
7038,brilliant_female,her,women,hire,VERB,dobj
7123,brilliant_female,teacher,other,done,VERB,nsubj
7139,brilliant_female,she,women,given,VERB,nsubj
7164,brilliant_female,class,other,next,ADJ,amod
7165,brilliant_female,class,other,start,VERB,dobj
7168,brilliant_female,you,other,thank,VERB,dobj
7175,brilliant_female,she,women,has,VERB,nsubj
7253,brilliant_female,she,women,got,VERB,nsubj
7258,brilliant_female,client,other,got,VERB,dobj
7286,brilliant_female,interviewer,other,excellent,ADJ,amod
7300,brilliant_female,you,other,thank,VERB,dobj
7306,brilliant_female,she,women,working,VERB,nsubj
7373,brilliant_female,professional,other,true,ADJ,amod
7383,brilliant_female,her,women,found,VERB,dobj
7388,brilliant_female,she,women,enabled,VERB,nsubj
7402,brilliant_female,she,women,given,VERB,nsubj
7483,brilliant_female,life,other,live,VERB,dobj
7490,brilliant_female,she,women,told,VERB,nsubj
7495,brilliant_female,you,other,do,VERB,nsubj
7514,brilliant_female,she,women,accepted,VERB,nsubjpass
7518,brilliant_female,you,other,see,VERB,nsubj
7526,brilliant_female,she,women,knows,VERB,nsubj
7580,brilliant_female,she,women,wanted,VERB,nsubj
7587,brilliant_female,she,women,wanted,VERB,nsubj
7614,brilliant_female,she,women,does,VERB,nsubj
7622,brilliant_female,you,other,keeping,VERB,nsubj
7655,brilliant_female,she,women,does,VERB,nsubj
7673,brilliant_female,she,women,opened,VERB,nsubj
7688,brilliant_female,she,women,introduced,VERB,nsubj
7715,brilliant_female,she,women,recommended,VERB,nsubj
7753,brilliant_female,she,women,crafts,VERB,nsubj
7755,brilliant_female,characters,other,such,ADJ,amod
7756,brilliant_female,characters,other,vivid,ADJ,amod
7759,brilliant_female,characters,other,crafts,VERB,dobj
7761,brilliant_female,you,other,help,VERB,nsubj
7777,brilliant_female,characters,men,best,ADJ,amod
7787,brilliant_female,he,men,stands,VERB,nsubj
7874,brilliant_female,she,women,works,VERB,nsubj
7908,brilliant_female,clients,other,help,VERB,dobj
7944,brilliant_female,coach,other,excellent,ADJ,amod
7947,brilliant_female,she,women,has,VERB,nsubj
7966,brilliant_female,she,women,says,VERB,nsubj
7990,brilliant_female,you,other,see,VERB,nsubj
8011,brilliant_female,he,men,looks,VERB,nsubj
8014,brilliant_female,he,men,feeling,VERB,nsubj
8081,brilliant_female,assistant,other,have,VERB,dobj
8189,brilliant_female,she,women,does,VERB,nsubj
8211,brilliant_female,you,other,give,VERB,nsubj
8218,brilliant_female,you,other,help,VERB,dobj
8263,brilliant_female,she,women,done,VERB,nsubjpass
8270,brilliant_female,she,women,done,VERB,nsubjpass
8287,brilliant_female,you,other,experience,VERB,nsubj
8321,brilliant_female,she,women,works,VERB,nsubj
8338,brilliant_female,she,women,’s,VERB,nsubj
8345,brilliant_female,girls,women,little,ADJ,amod
8369,brilliant_female,yourself,other,challenge,VERB,dobj
8386,brilliant_female,she,women,want,VERB,nsubj
8421,brilliant_female,she,women,wants,VERB,nsubj
8437,brilliant_female,she,women,wants,VERB,nsubj
8452,brilliant_female,she,women,engineered,VERB,nsubjpass
8501,brilliant_female,class,other,taking,VERB,dobj
8589,brilliant_female,she,women,has,VERB,nsubj
8620,brilliant_female,audience,other,wider,ADJ,amod
8621,brilliant_female,audience,other,reach,VERB,dobj
8664,brilliant_female,she,women,designed,VERB,nsubj
8714,brilliant_female,assistant,other,learning,VERB,dobj
8717,brilliant_female,she,women,leads,VERB,nsubj
8717,brilliant_female,english,white,leads,VERB,nsubj
8761,brilliant_female,she,women,completed,VERB,nsubj
8783,brilliant_female,she,women,managed,VERB,nsubj
8789,brilliant_female,translator,other,organise,VERB,dobj
8843,brilliant_female,italian,white,improve,VERB,dobj
8853,brilliant_female,she,women,intimidated,VERB,nsubj
8875,brilliant_female,her,women,take,VERB,dobj
8886,brilliant_female,you,other,introduce,VERB,dobj
8904,brilliant_female,her,women,invite,VERB,dobj
8978,brilliant_female,she,women,doing,VERB,nsubj
9015,brilliant_female,you,other,bet,VERB,nsubj
9031,brilliant_female,she,women,tried,VERB,nsubj
9043,brilliant_female,anyone,other,recommend,VERB,dobj
9053,brilliant_female,life,other,lost,VERB,dobj
9132,brilliant_female,he,men,get,VERB,nsubj
9171,brilliant_female,characters,other,favourite,ADJ,amod
9262,brilliant_female,she,women,guards,VERB,nsubj
9265,brilliant_female,them,other,guards,VERB,dobj
9313,brilliant_female,person,other,only,ADJ,amod
9328,brilliant_female,husband,men,cheated,VERB,nsubj
9328,brilliant_female,her,women,cheated,VERB,nsubj
9346,brilliant_female,he,men,has,VERB,nsubj
9349,brilliant_female,daughter,women,has,VERB,dobj
9359,brilliant_female,him,men,having,VERB,nsubj
9375,brilliant_female,star,other,told,VERB,nsubj
9381,brilliant_female,he,men,said,VERB,nsubj
9390,brilliant_female,she,women,headlines,VERB,nsubj
9413,brilliant_female,novelist,other,aspiring,VERB,amod
9416,brilliant_female,he,men,working,VERB,nsubj
9451,brilliant_female,she,women,keeps,VERB,nsubj
9461,brilliant_female,she,women,’s,VERB,nsubj
9465,brilliant_female,she,women,has,VERB,nsubj
9472,brilliant_female,she,women,take,VERB,nsubj
9476,brilliant_female,herself,women,take,VERB,dobj
9489,brilliant_female,her,women,see,VERB,dobj
9535,brilliant_female,her,women,uncomfortable,ADJ,nsubj
9544,brilliant_female,her,women,get,VERB,nsubj
9555,brilliant_female,she,women,need,VERB,nsubj
9567,brilliant_female,her,women,help,VERB,dobj
9572,brilliant_female,she,women,wants,VERB,nsubj
9577,brilliant_female,her,women,page,VERB,dobj
9591,brilliant_female,she,women,asked,VERB,nsubj
9596,brilliant_female,you,other,go,VERB,nsubj
9611,brilliant_female,she,women,loves,VERB,nsubj
9616,brilliant_female,she,women,has,VERB,nsubj
9633,brilliant_female,her,women,trust,VERB,dobj
9646,brilliant_female,she,women,offers,VERB,nsubj
9697,brilliant_female,she,women,gave,VERB,nsubj
9707,brilliant_female,them,other,needed,VERB,dobj
9757,brilliant_female,she,women,reminds,VERB,nsubj
9766,brilliant_female,he,men,loves,VERB,nsubj
9778,brilliant_female,witches,women,creepy,ADJ,amod
9804,brilliant_female,you,other,enjoy,VERB,nsubj
9825,brilliant_female,she,women,lets,VERB,nsubj
9833,brilliant_female,she,women,brings,VERB,nsubj
9845,brilliant_female,he,men,got,VERB,nsubjpass
9852,brilliant_female,he,men,gets,VERB,nsubj
9858,brilliant_female,she,women,chasing,VERB,nsubj
9863,brilliant_female,she,women,got,VERB,nsubj
9871,brilliant_female,she,women,’s,VERB,nsubj
9878,brilliant_female,audience,other,know,VERB,nsubj
9880,brilliant_female,she,women,’s,VERB,nsubj
9885,brilliant_female,she,women,’s,VERB,nsubj
9894,brilliant_female,she,women,noticed,VERB,nsubj
9916,brilliant_female,people,other,check,VERB,nsubj
9961,brilliant_female,she,women,sent,VERB,nsubj
9982,brilliant_female,her,women,better,ADJ,nsubj
9989,brilliant_female,her,women,love,VERB,dobj
10016,brilliant_female,you,other,know,VERB,nsubj
10025,brilliant_female,her,women,keep,VERB,nsubj
10063,brilliant_female,you,other,want,VERB,nsubj
10106,brilliant_female,she,women,see,VERB,dobj
10110,brilliant_female,she,women,entered,VERB,nsubj
10115,brilliant_female,she,women,let,VERB,nsubj
10123,brilliant_female,her,women,approach,VERB,dobj
10135,brilliant_female,she,women,entered,VERB,nsubj
10140,brilliant_female,she,women,let,VERB,nsubj
10148,brilliant_female,her,women,approach,VERB,dobj
10161,brilliant_female,she,women,helped,VERB,nsubj
10195,brilliant_female,they,other,have,VERB,nsubj
10222,brilliant_female,herself,women,challenged,VERB,nsubj
10244,brilliant_female,she,women,gets,VERB,nsubj
10262,brilliant_female,doctors,other,few,ADJ,amod
10307,brilliant_female,her,women,equipped,VERB,dobj
10323,brilliant_female,professionals,other,facing,VERB,dobj
10346,brilliant_female,person,other,silent,ADJ,amod
10350,brilliant_female,person,other,ninja,ADJ,amod
10354,brilliant_female,she,women,has,VERB,nsubj
10371,brilliant_female,she,women,got,VERB,nsubj
10378,brilliant_female,she,women,’s,VERB,nsubj
10388,brilliant_female,friends,other,potential,ADJ,amod
10398,brilliant_female,she,women,’s,VERB,nsubj
10402,brilliant_female,person,other,good,ADJ,amod
10411,brilliant_female,she,women,looking,VERB,nsubj
10462,brilliant_female,her,women,recommend,VERB,dobj
10474,brilliant_female,lady,women,awesome,ADJ,amod
10619,brilliant_female,people,other,few,ADJ,amod
10704,brilliant_female,she,women,says,VERB,nsubj
10708,brilliant_female,you,other,do,VERB,nsubj
10790,brilliant_female,she,women,managed,VERB,nsubj
10801,brilliant_female,she,women,cut,VERB,nsubjpass
10817,brilliant_female,she,women,dying,VERB,nsubj
10828,brilliant_female,he,men,stopped,VERB,nsubj
10837,brilliant_female,you,other,have,VERB,nsubj
10857,brilliant_female,person,other,other,ADJ,amod
10859,brilliant_female,he,men,looking,VERB,nsubj
10864,brilliant_female,he,men,have,VERB,nsubj
10911,brilliant_female,guy,men,rich,ADJ,amod
10916,brilliant_female,guy,men,pick,VERB,dobj
10936,brilliant_female,him,men,take,VERB,dobj
10975,brilliant_female,runners,other,take,VERB,nsubj
11012,brilliant_female,she,women,had,VERB,nsubj
11051,brilliant_female,she,women,relies,VERB,nsubj
11061,brilliant_female,she,women,take,VERB,nsubj
11078,brilliant_female,you,other,know,VERB,nsubj
11081,brilliant_female,she,women,thinks,VERB,nsubj
11154,brilliant_female,she,women,told,VERB,nsubj
11156,brilliant_female,him,men,told,VERB,dobj
11171,brilliant_female,he,men,grinned,VERB,nsubj
11254,brilliant_female,you,other,want,VERB,nsubj
11273,brilliant_female,anyone,other,hurt,VERB,dobj
11289,brilliant_female,he,men,said,VERB,nsubj
11294,brilliant_female,you,other,really?""yes,VERB,nsubj
11314,brilliant_female,he,men,put,VERB,nsubj
11340,brilliant_female,them,other,love,VERB,dobj
11402,brilliant_female,she,women,walked,VERB,nsubj
11479,brilliant_female,she,women,seen,VERB,nsubjpass
11488,brilliant_female,she,women,knows,VERB,nsubj
11511,brilliant_female,he,men,mistreat,VERB,nsubj
11517,brilliant_female,employees,other,mistreat,VERB,dobj
11526,brilliant_female,he,men,care,VERB,nsubj
11533,brilliant_female,he,men,cares,VERB,nsubj
11546,brilliant_female,he,men,takes,VERB,nsubj
11601,brilliant_female,someone,other,taking,VERB,nsubj
11641,brilliant_female,mentor,other,good,ADJ,amod
11659,brilliant_female,girls,women,getting,VERB,nsubj
11675,brilliant_female,girls,women,worked,VERB,nsubj
11685,brilliant_female,she,women,has,VERB,nsubj
11691,brilliant_female,people,other,great,ADJ,amod
11708,brilliant_female,you,other,doing,VERB,nsubj
11716,brilliant_female,men,men,bad,ADJ,amod
11726,brilliant_female,they,other,kill,VERB,nsubj
11729,brilliant_female,you,other,kill,VERB,dobj
11742,brilliant_female,she,women,loves,VERB,nsubj
11763,brilliant_female,her,women,keeps,VERB,dobj
11766,brilliant_female,she,women,running,VERB,nsubj
11774,brilliant_female,people,other,flee,VERB,nsubj
11787,brilliant_female,union,other,redemptive,ADJ,amod
11822,brilliant_female,her,women,meets,VERB,dobj
11854,brilliant_female,you,other,state,VERB,nsubj
11895,brilliant_female,she,women,answered,VERB,nsubj
11911,brilliant_female,she,women,sent,VERB,nsubj
11961,brilliant_female,her,women,given,VERB,dobj
11963,brilliant_female,she,women,getting,VERB,nsubj
11977,brilliant_female,team,other,getting,VERB,nsubj
12027,brilliant_female,person,other,conflicted,ADJ,amod
12030,brilliant_female,she,women,believes,VERB,nsubj
12058,brilliant_female,she,women,wants,VERB,nsubj
12086,brilliant_female,you,other,describe,VERB,nsubj
12089,brilliant_female,you,other,doing,VERB,nsubj
12156,brilliant_female,they,other,claim,VERB,nsubj
12181,brilliant_female,graduates,other,many,ADJ,amod
12203,brilliant_female,clients,other,steady,ADJ,amod
12206,brilliant_female,she,women,has,VERB,nsubj
12214,brilliant_female,stars,other,lucky,ADJ,amod
12215,brilliant_female,stars,other,thank,VERB,dobj
12221,brilliant_female,her,women,got,VERB,dobj
12239,brilliant_female,him,men,breathed,VERB,dobj
12355,brilliant_female,he,men,sent,VERB,nsubj
12365,brilliant_female,her,women,asked,VERB,dobj
12372,brilliant_female,he,men,performing,VERB,nsubj
12390,brilliant_female,he,men,says,VERB,nsubj
12446,brilliant_female,she,women,learned,VERB,nsubj
12468,brilliant_female,gambler,other,inveterate,ADJ,amod
12472,brilliant_female,she,women,gambles,VERB,nsubj
12476,brilliant_female,she,women,wants,VERB,nsubj
12489,brilliant_female,she,women,beat,VERB,nsubj
12521,brilliant_female,you,other,find,VERB,nsubj
12546,brilliant_female,character,women,strong,ADJ,amod
12590,brilliant_female,them,other,loved,VERB,dobj
12598,brilliant_female,you,other,feel,VERB,nsubj
12618,brilliant_female,her,women,following,VERB,dobj
12639,brilliant_female,her,women,following,VERB,dobj
12653,brilliant_female,community,other,build,VERB,dobj
12671,brilliant_female,she,women,taught,VERB,nsubj
12690,brilliant_female,she,women,remembered,VERB,nsubj
12761,brilliant_female,she,women,works,VERB,nsubj
12770,brilliant_female,interpreter,other,gifted,ADJ,amod
12790,brilliant_female,she,women,translate,VERB,nsubj
12794,brilliant_female,she,women,catches,VERB,nsubj
12860,brilliant_female,she,women,sounded,VERB,nsubj
12887,brilliant_female,people,other,most,ADJ,amod
12888,brilliant_female,people,other,sounded,VERB,nsubj
12891,brilliant_female,they,other,working,VERB,nsubj
12938,brilliant_female,she,women,reaches,VERB,nsubj
13001,brilliant_female,you,other,replacing,VERB,nsubj
13019,brilliant_female,you,other,get,VERB,nsubj
13032,brilliant_female,you,other,help,VERB,dobj
13062,brilliant_female,you,other,want,VERB,nsubj
13064,brilliant_female,someone,other,want,VERB,dobj
13094,brilliant_female,her,women,recommend,VERB,dobj
13109,brilliant_female,mentor,other,wonderful,ADJ,amod
13146,brilliant_female,her,women,known,VERB,dobj
13150,brilliant_female,you,other,know,VERB,nsubj
13306,brilliant_female,she,women,progressed,VERB,nsubj
13341,brilliant_female,people,other,other,ADJ,amod
13370,brilliant_female,she,women,knew,VERB,nsubj
13382,brilliant_female,you,other,say,VERB,nsubj
13388,brilliant_female,her,women,love,VERB,dobj
13390,brilliant_female,you,other,do,VERB,nsubj
13394,brilliant_female,you,other,admit,VERB,nsubj
13418,brilliant_female,you,other,hurt,VERB,nsubj
13431,brilliant_female,she,women,’s,VERB,nsubj
13508,brilliant_female,she,women,makes,VERB,nsubj
13511,brilliant_female,you,other,understand,VERB,nsubj
13527,brilliant_female,you,other,get,VERB,nsubj
13533,brilliant_female,she,women,breaks,VERB,nsubj
13571,brilliant_female,c.,named,grumbled,VERB,nsubj
13588,brilliant_female,you,other,have,VERB,nsubj
13595,brilliant_female,she,women,’s,VERB,nsubj
13607,brilliant_female,you,other,see,VERB,nsubj
13619,brilliant_female,she,women,settled,VERB,nsubj
13695,brilliant_female,she,women,guessed,VERB,nsubj
13719,brilliant_female,she,women,listens,VERB,nsubj
13748,brilliant_female,she,women,likes,VERB,nsubj
13765,brilliant_female,she,women,has,VERB,nsubj
13791,brilliant_female,you,other,like,VERB,nsubj
13803,brilliant_female,you,other,see,VERB,nsubj
13817,brilliant_female,she,women,laughed,VERB,nsubj
13860,brilliant_female,woman,women,extracted,VERB,nsubj
13876,brilliant_female,person,other,other,ADJ,amod
13892,brilliant_female,citizen,other,senior,ADJ,amod
13895,brilliant_female,citizen,other,complete,ADJ,amod
13926,brilliant_female,she,women,paused,VERB,nsubj
13941,brilliant_female,she,women,helped,VERB,nsubj
13996,brilliant_female,she,women,focuses,VERB,nsubj
14010,brilliant_female,you,other,have,VERB,nsubj
14024,brilliant_female,she,women,stuck,VERB,nsubj
14062,brilliant_female,she,women,stood,VERB,nsubj
14066,brilliant_female,she,women,helped,VERB,nsubj
14076,brilliant_female,she,women,helped,VERB,nsubj
14106,brilliant_female,agent,other,amazing,ADJ,amod
14125,brilliant_female,person,other,amazing,ADJ,amod
14135,brilliant_female,her,women,chosen,VERB,dobj
14216,brilliant_female,you,other,need,VERB,nsubj
14229,brilliant_female,she,women,works,VERB,nsubj
14243,brilliant_female,friends,other,good,ADJ,amod
14325,brilliant_female,she,women,said,VERB,nsubj
14348,brilliant_female,she,women,finds,VERB,nsubj
14436,brilliant_female,she,women,helped,VERB,nsubj
14452,brilliant_female,she,women,’s,VERB,nsubj
14552,brilliant_female,she,women,has,VERB,nsubj
14569,brilliant_female,he,men,has,VERB,nsubj
14574,brilliant_female,person,other,terrific,ADJ,amod
14587,brilliant_female,you,other,saying,VERB,nsubj
14592,brilliant_female,they,other,deserve,VERB,nsubj
14622,brilliant_female,she,women,gives,VERB,nsubj
14624,brilliant_female,you,other,gives,VERB,dobj
14626,brilliant_female,you,other,want,VERB,nsubj
14656,brilliant_female,you,other,know,VERB,nsubj
14671,brilliant_female,you,other,want,VERB,nsubj
14704,brilliant_female,she,women,takes,VERB,nsubj
14715,brilliant_female,she,women,sees,VERB,nsubj
14727,brilliant_female,she,women,makes,VERB,nsubj
14729,brilliant_female,herself,women,seem,VERB,nsubj
14764,brilliant_female,she,women,’s,VERB,nsubj
14771,brilliant_female,life,other,great,ADJ,amod
14772,brilliant_female,life,other,had,VERB,dobj
14775,brilliant_female,he,men,says,VERB,nsubj
14779,brilliant_female,she,women,’s,VERB,nsubj
14782,brilliant_female,friend,other,great,ADJ,amod
14788,brilliant_female,she,women,’s,VERB,nsubj
14802,brilliant_female,people,other,see,VERB,nsubj
14806,brilliant_female,they,other,ask,VERB,nsubj
14837,brilliant_female,girls,women,kiss,VERB,dobj
14847,brilliant_female,mother,women,exceptional,ADJ,amod
14851,brilliant_female,sister,women,estranged,ADJ,amod
14852,brilliant_female,sister,women,compels,VERB,dobj
14885,brilliant_female,stars,other,read,VERB,nsubj
14892,brilliant_female,carpenter,other,saying,VERB,nsubj
14897,brilliant_female,she,women,has,VERB,nsubj
14915,brilliant_female,she,women,turn,VERB,nsubj
14926,brilliant_female,people,other,think,VERB,nsubj
14938,brilliant_female,you,other,follow,VERB,nsubj
14942,brilliant_female,you,other,see,VERB,nsubj
14972,brilliant_female,he,men,speaks,VERB,nsubj
14993,brilliant_female,guests,other,other,ADJ,amod
15031,brilliant_female,her,women,loved,VERB,dobj
15057,brilliant_female,seller,other,handling,VERB,dobj
15082,brilliant_female,her,women,use,VERB,dobj
15137,brilliant_female,player,other,fantastic,ADJ,amod
15142,brilliant_female,manager,other,fantastic,ADJ,amod
15150,brilliant_female,she,women,become,VERB,nsubj
15154,brilliant_female,manager,other,fantastic,ADJ,amod
15174,brilliant_female,she,women,has,VERB,nsubj
15200,brilliant_female,she,women,takes,VERB,nsubj
15248,brilliant_female,people,other,understand,VERB,dobj
15251,brilliant_female,she,women,works,VERB,nsubj
15305,brilliant_female,she,women,’s,VERB,nsubj
15310,brilliant_female,she,women,cares,VERB,nsubj
15321,brilliant_female,them,other,reach,VERB,nsubj
15355,brilliant_female,her,women,have,VERB,dobj
15387,brilliant_female,she,women,has,VERB,nsubj
15395,brilliant_female,teacher,other,former,ADJ,amod
15417,brilliant_female,she,women,helped,VERB,nsubj
15427,brilliant_female,she,women,hooked,VERB,nsubj
15434,brilliant_female,lender,other,great,ADJ,amod
15458,brilliant_female,clients,women,make,VERB,nsubj
15465,brilliant_female,she,women,helps,VERB,nsubj
15467,brilliant_female,them,other,create,VERB,nsubj
15476,brilliant_female,them,other,encourages,VERB,dobj
15494,brilliant_female,you,other,feeling,VERB,nsubj
15501,brilliant_female,she,women,helps,VERB,nsubj
15503,brilliant_female,you,other,helps,VERB,dobj
15583,brilliant_female,she,women,do,VERB,nsubj
15604,brilliant_female,president,other,markeret,ADJ,amod
15606,brilliant_female,president,other,have,VERB,dobj
15626,brilliant_female,she,women,’s,VERB,nsubj
15650,brilliant_female,he,men,said,VERB,nsubj
15690,brilliant_female,anyone,other,had,VERB,nsubj
15734,brilliant_female,her,women,heard,VERB,dobj
15754,brilliant_female,you,other,dare,VERB,nsubj
15759,brilliant_female,you,other,clearing,VERB,nsubj
15785,brilliant_female,reader,other,excellent,ADJ,amod
15788,brilliant_female,you,other,need,VERB,nsubj
15813,brilliant_female,her,women,recommend,VERB,dobj
15826,brilliant_female,you,other,thank,VERB,dobj
15856,brilliant_female,you,other,lead,VERB,nsubj
15866,brilliant_female,prosecutor,other,formidable,ADJ,amod
15900,brilliant_female,you,other,do,VERB,dobj
15995,brilliant_female,friend,other,said,VERB,nsubj
16000,brilliant_female,you,other,give,VERB,nsubj
16009,brilliant_female,she,women,make,VERB,nsubj
16031,brilliant_female,her,women,informed,VERB,dobj
