--,filename,token_ID,category,word,POS,rel
10695,brainiac_man,people,other,help,VERB,dobj
10699,brainiac_man,them,other,better,ADJ,nsubj
10700,brainiac_man,people,other,better,ADJ,amod
10701,brainiac_man,people,other,make,VERB,dobj
10724,brainiac_man,he,men,knew,VERB,nsubj
10740,brainiac_man,he,men,loved,VERB,nsubj
10745,brainiac_man,he,men,loved,VERB,nsubj
10751,brainiac_man,he,men,loved,VERB,nsubj
10755,brainiac_man,himself,men,challenge,VERB,dobj
10769,brainiac_man,he,men,had,VERB,nsubj
10785,brainiac_man,he,men,had,VERB,nsubj
10807,brainiac_man,he,men,do,VERB,nsubj
10811,brainiac_man,he,men,put,VERB,nsubj
10817,brainiac_man,he,men,graduated,VERB,nsubj
10830,brainiac_man,he,men,became,VERB,nsubj
10846,brainiac_man,he,men,sought,VERB,nsubjpass
10866,brainiac_man,member,other,respected,ADJ,amod
10896,brainiac_man,he,men,had,VERB,nsubj
10918,brainiac_man,he,men,had,VERB,nsubj
10930,brainiac_man,he,men,met,VERB,nsubj
10933,brainiac_man,woman,women,met,VERB,dobj
10953,brainiac_man,people,other,other,ADJ,amod
10956,brainiac_man,he,men,born,VERB,nsubjpass
10965,brainiac_man,him,men,see,VERB,nsubj
10983,brainiac_man,he,men,understand,VERB,nsubj
10989,brainiac_man,adults,other,begin,VERB,nsubj
11001,brainiac_man,he,men,grew,VERB,nsubj
11006,brainiac_man,man,men,used,VERB,nsubj
11013,brainiac_man,others,other,help,VERB,dobj
11015,brainiac_man,he,men,became,VERB,nsubj
11018,brainiac_man,scientist,other,renowned,ADJ,amod
11038,brainiac_man,he,men,figure,VERB,nsubj
11060,brainiac_man,people,other,ask,VERB,nsubj
11064,brainiac_man,him,men,ask,VERB,dobj
11075,brainiac_man,he,men,loved,VERB,nsubj
11080,brainiac_man,he,men,expanding,VERB,nsubj
11090,brainiac_man,he,men,decided,VERB,nsubj
11110,brainiac_man,he,men,loved,VERB,nsubj
11123,brainiac_man,he,men,went,VERB,nsubj
11128,brainiac_man,he,men,studied,VERB,nsubj
11141,brainiac_man,he,men,got,VERB,nsubj
11150,brainiac_man,he,men,loved,VERB,nsubj
11166,brainiac_man,he,men,had,VERB,nsubj
11171,brainiac_man,he,men,figured,VERB,nsubj
11188,brainiac_man,he,men,thinking,VERB,nsubj
11205,brainiac_man,people,other,ask,VERB,nsubj
11212,brainiac_man,he,men,have,VERB,nsubj
11222,brainiac_man,person,other,smartest,ADJ,amod
11242,brainiac_man,he,men,knows,VERB,nsubj
11285,brainiac_man,he,men,invents,VERB,nsubj
11317,brainiac_man,he,men,solve,VERB,nsubj
11336,brainiac_man,people,other,went,VERB,nsubj
11340,brainiac_man,they,other,needed,VERB,nsubj
11350,brainiac_man,group,other,came,VERB,nsubj
11358,brainiac_man,him,men,asked,VERB,dobj
11361,brainiac_man,them,other,help,VERB,dobj
11370,brainiac_man,they,other,needed,VERB,nsubj
11395,brainiac_man,he,men,do,VERB,nsubj
11399,brainiac_man,he,men,put,VERB,nsubj
11405,brainiac_man,he,men,became,VERB,nsubj
11415,brainiac_man,doctors,other,other,ADJ,amod
11416,brainiac_man,doctors,other,baffled,VERB,dobj
11420,brainiac_man,he,men,became,VERB,nsubj
11424,brainiac_man,businessman,men,successful,ADJ,amod
11437,brainiac_man,he,men,teach,VERB,nsubj
11441,brainiac_man,people,other,other,ADJ,amod
11442,brainiac_man,people,other,teach,VERB,dobj
11458,brainiac_man,he,men,loved,VERB,nsubj
11469,brainiac_man,he,men,loved,VERB,nsubj
11495,brainiac_man,he,men,loved,VERB,nsubj
11499,brainiac_man,others,other,feel,VERB,nsubj
11505,brainiac_man,he,men,had,VERB,nsubj
11511,brainiac_man,person,other,smartest,ADJ,amod
11518,brainiac_man,he,men,loved,VERB,nsubj
11530,brainiac_man,person,other,social,ADJ,amod
11547,brainiac_man,people,other,other,ADJ,amod
11557,brainiac_man,he,men,ended,VERB,nsubj
11578,brainiac_man,he,men,read,VERB,nsubj
11591,brainiac_man,he,men,read,VERB,nsubj
11604,brainiac_man,he,men,born,VERB,nsubjpass
11609,brainiac_man,intellect,other,extraordinary,ADJ,amod
11625,brainiac_man,he,men,read,VERB,nsubj
11641,brainiac_man,he,men,taking,VERB,nsubj
11657,brainiac_man,he,men,graduated,VERB,nsubj
11684,brainiac_man,he,men,think,VERB,nsubj
11705,brainiac_man,he,men,say,VERB,nsubj
11713,brainiac_man,they,other,interpreted,VERB,nsubjpass
11719,brainiac_man,he,men,gotten,VERB,nsubjpass
11724,brainiac_man,he,men,tried,VERB,nsubjpass
11733,brainiac_man,he,men,has,VERB,nsubj
11740,brainiac_man,himself,men,getting,VERB,dobj
11784,brainiac_man,he,men,knows,VERB,nsubj
11789,brainiac_man,person,other,smartest,ADJ,amod
11834,brainiac_man,people,other,other,ADJ,amod
11839,brainiac_man,he,men,came,VERB,nsubj
11867,brainiac_man,he,men,recite,VERB,nsubj
11877,brainiac_man,he,men,knew,VERB,nsubj
11880,brainiac_man,population,other,knew,VERB,dobj
11888,brainiac_man,he,men,speak,VERB,nsubj
11901,brainiac_man,he,men,solve,VERB,nsubj
11922,brainiac_man,anyone,other,beat,VERB,dobj
11947,brainiac_man,he,men,do,VERB,nsubj
11951,brainiac_man,he,men,put,VERB,nsubj
11957,brainiac_man,he,men,inventing,VERB,nsubj
11973,brainiac_man,he,men,came,VERB,nsubj
11985,brainiac_man,he,men,invented,VERB,nsubj
12007,brainiac_man,man,men,was,VERB,nsubj
12025,brainiac_man,he,men,solve,VERB,nsubj
12038,brainiac_man,people,other,come,VERB,nsubj
12067,brainiac_man,businessman,men,successful,ADJ,amod
12071,brainiac_man,he,men,seemed,VERB,nsubj
12083,brainiac_man,everyone,other,respect,VERB,nsubj
12091,brainiac_man,person,other,social,ADJ,amod
12109,brainiac_man,friends,other,making,VERB,dobj
12116,brainiac_man,him,men,bother,VERB,dobj
12132,brainiac_man,he,men,had,VERB,nsubj
12135,brainiac_man,he,men,needed,VERB,nsubj
12153,brainiac_man,people,other,called,VERB,nsubj
12157,brainiac_man,him,men,called,VERB,dobj
12169,brainiac_man,he,men,loved,VERB,nsubj
12173,brainiac_man,he,men,loved,VERB,nsubj
12179,brainiac_man,people,other,outsmart,VERB,dobj
12182,brainiac_man,them,other,look,VERB,nsubj
12188,brainiac_man,him,men,feel,VERB,nsubj
12206,brainiac_man,people,other,come,VERB,nsubj
12223,brainiac_man,he,men,thinking,VERB,nsubj
12233,brainiac_man,him,men,relax,VERB,nsubj
12262,brainiac_man,he,men,had,VERB,nsubj
12276,brainiac_man,he,men,decided,VERB,nsubj
12292,brainiac_man,he,men,uses,VERB,nsubj
12298,brainiac_man,people,other,help,VERB,dobj
12302,brainiac_man,he,men,loves,VERB,nsubj
12334,brainiac_man,he,men,loved,VERB,nsubj
12346,brainiac_man,he,men,approached,VERB,nsubjpass
12357,brainiac_man,organization,other,top,ADJ,amod
12358,brainiac_man,organization,other,secret,ADJ,amod
12362,brainiac_man,he,men,jumped,VERB,nsubj
12369,brainiac_man,organization,other,looking,VERB,nsubj
12443,brainiac_man,him,men,offer,VERB,nsubj
12470,brainiac_man,he,men,figure,VERB,nsubj
12476,brainiac_man,he,men,solved,VERB,nsubj
12485,brainiac_man,people,other,ask,VERB,nsubj
12488,brainiac_man,him,men,ask,VERB,dobj
12496,brainiac_man,he,men,came,VERB,nsubj
12501,brainiac_man,he,men,thinking,VERB,nsubj
12507,brainiac_man,he,men,coming,VERB,nsubj
12519,brainiac_man,genius,other,true,ADJ,amod
12527,brainiac_man,person,other,smartest,ADJ,amod
12550,brainiac_man,himself,men,daydreaming,VERB,nsubj
12557,brainiac_man,he,men,decided,VERB,nsubj
12568,brainiac_man,he,men,loved,VERB,nsubj
12616,brainiac_man,he,men,function,VERB,nsubj
12623,brainiac_man,he,men,thinking,VERB,nsubj
12633,brainiac_man,he,men,coming,VERB,nsubj
12645,brainiac_man,he,men,decided,VERB,nsubj
12648,brainiac_man,he,men,wanted,VERB,nsubj
12661,brainiac_man,he,men,went,VERB,nsubj
12732,brainiac_man,he,men,graduated,VERB,nsubj
12741,brainiac_man,clark,named,went,VERB,nsubj
12760,brainiac_man,he,men,do,VERB,nsubj
12764,brainiac_man,he,men,put,VERB,nsubj
12771,brainiac_man,he,men,wanted,VERB,nsubj
12777,brainiac_man,he,men,do,VERB,nsubj
12805,brainiac_man,he,men,stand,VERB,nsubj
12811,brainiac_man,people,other,other,ADJ,amod
12814,brainiac_man,he,men,found,VERB,nsubj
12834,brainiac_man,kids,other,other,ADJ,amod
12870,brainiac_man,him,men,call,VERB,dobj
12892,brainiac_man,he,men,excelled,VERB,nsubj
12907,brainiac_man,kid,other,bright,ADJ,amod
12953,brainiac_man,him,men,praised,VERB,dobj
12963,brainiac_man,he,men,became,VERB,nsubj
12972,brainiac_man,he,men,started,VERB,nsubj
12989,brainiac_man,he,men,knew,VERB,nsubj
12999,brainiac_man,he,men,looking,VERB,nsubj
13013,brainiac_man,he,men,loved,VERB,nsubj
13025,brainiac_man,he,men,came,VERB,nsubj
13035,brainiac_man,he,men,solve,VERB,nsubj
13042,brainiac_man,he,men,tried,VERB,nsubj
13046,brainiac_man,he,men,think,VERB,nsubj
13074,brainiac_man,he,men,figure,VERB,nsubj
13080,brainiac_man,he,men,had,VERB,nsubj
13089,brainiac_man,people,other,ask,VERB,nsubj
13092,brainiac_man,him,men,ask,VERB,dobj
13107,brainiac_man,them,other,help,VERB,dobj
13114,brainiac_man,guy,men,smart,ADJ,amod
13133,brainiac_man,person,other,smartest,ADJ,amod
13145,brainiac_man,he,men,remember,VERB,nsubj
13150,brainiac_man,he,men,heard,VERB,nsubj
13160,brainiac_man,he,men,had,VERB,nsubj
13167,brainiac_man,he,men,had,VERB,nsubj
13178,brainiac_man,parents,men,known,VERB,nsubj
13186,brainiac_man,they,other,nurtured,VERB,nsubj
13189,brainiac_man,him,men,nurtured,VERB,dobj
13200,brainiac_man,he,men,getting,VERB,nsubj
13207,brainiac_man,he,men,getting,VERB,nsubj
13217,brainiac_man,he,men,had,VERB,nsubj
13224,brainiac_man,he,men,trying,VERB,nsubj
13230,brainiac_man,himself,men,prove,VERB,dobj
13233,brainiac_man,he,men,ended,VERB,nsubj
13244,brainiac_man,he,men,got,VERB,nsubj
13264,brainiac_man,he,men,punched,VERB,nsubj
13274,brainiac_man,man,men,brilliant,ADJ,amod
13280,brainiac_man,scientist,other,top,ADJ,amod
13308,brainiac_man,james,named,working,VERB,nsubj
13316,brainiac_man,he,men,had,VERB,nsubj
13322,brainiac_man,he,men,fell,VERB,nsubj
13333,brainiac_man,colleagues,men,rushed,VERB,nsubj
13349,brainiac_man,kid,other,bright,ADJ,amod
13352,brainiac_man,he,men,loved,VERB,nsubj
13363,brainiac_man,he,men,got,VERB,nsubj
13368,brainiac_man,he,men,decided,VERB,nsubj
13375,brainiac_man,he,men,studied,VERB,nsubj
13383,brainiac_man,students,other,top,ADJ,amod
13392,brainiac_man,he,men,did,VERB,nsubj
13399,brainiac_man,surgeon,other,successful,ADJ,amod
13418,brainiac_man,lives,other,save,VERB,dobj
13436,brainiac_man,he,men,solve,VERB,nsubj
13455,brainiac_man,people,other,went,VERB,nsubj
13459,brainiac_man,they,other,needed,VERB,nsubj
13480,brainiac_man,group,other,came,VERB,nsubj
13492,brainiac_man,they,other,needed,VERB,nsubj
13512,brainiac_man,he,men,solve,VERB,nsubj
13543,brainiac_man,he,men,took,VERB,nsubj
13550,brainiac_man,life,other,enjoy,VERB,dobj
13552,brainiac_man,he,men,trying,VERB,nsubj
13558,brainiac_man,everyone,other,outsmart,VERB,dobj
13567,brainiac_man,he,men,felt,VERB,nsubj
13578,brainiac_man,kid,other,bright,ADJ,amod
13581,brainiac_man,he,men,skipped,VERB,nsubj
13607,brainiac_man,he,men,mastered,VERB,nsubj
13631,brainiac_man,he,men,loved,VERB,nsubj
13653,brainiac_man,kid,other,bright,ADJ,amod
13656,brainiac_man,he,men,excelled,VERB,nsubj
13676,brainiac_man,he,men,decided,VERB,nsubj
13683,brainiac_man,he,men,fascinated,VERB,nsubjpass
13703,brainiac_man,he,men,went,VERB,nsubj
13716,brainiac_man,he,men,works,VERB,nsubj
13753,brainiac_man,he,men,worked,VERB,nsubj
13761,brainiac_man,experts,other,leading,VERB,amod
13785,brainiac_man,intellect,other,sharp,ADJ,amod
13831,brainiac_man,he,men,had,VERB,nsubj
13851,brainiac_man,friends,men,ask,VERB,nsubj
13860,brainiac_man,he,men,knew,VERB,nsubj
13875,brainiac_man,he,men,saw,VERB,nsubj
13893,brainiac_man,he,men,figure,VERB,nsubj
13905,brainiac_man,people,other,come,VERB,nsubj
13919,brainiac_man,he,men,have,VERB,nsubj
13926,brainiac_man,he,men,stumped,VERB,nsubjpass
13937,brainiac_man,woman,women,came,VERB,nsubj
13984,brainiac_man,he,men,read,VERB,nsubj
14017,brainiac_man,he,men,came,VERB,nsubj
14040,brainiac_man,he,men,recite,VERB,nsubj
14048,brainiac_man,he,men,heard,VERB,nsubj
14056,brainiac_man,person,other,smartest,ADJ,amod
14065,brainiac_man,he,men,went,VERB,nsubj
14068,brainiac_man,everyone,other,wanted,VERB,nsubj
14076,brainiac_man,him,men,talk,VERB,nsubj
14118,brainiac_man,he,men,do,VERB,nsubj
14122,brainiac_man,he,men,put,VERB,nsubj
14129,brainiac_man,he,men,wanted,VERB,nsubj
14137,brainiac_man,he,men,do,VERB,nsubj
14148,brainiac_man,he,men,wanted,VERB,nsubj
14155,brainiac_man,he,men,do,VERB,nsubj
14169,brainiac_man,everyone,other,knew,VERB,nsubj
14194,brainiac_man,he,men,solve,VERB,nsubj
14204,brainiac_man,people,other,come,VERB,nsubj
14213,brainiac_man,he,men,have,VERB,nsubj
14227,brainiac_man,he,men,put,VERB,nsubj
14237,brainiac_man,man,men,walking,VERB,nsubj
14244,brainiac_man,he,men,saw,VERB,nsubj
14247,brainiac_man,woman,women,crying,VERB,nsubj
14250,brainiac_man,he,men,went,VERB,nsubj
14255,brainiac_man,everyone,other,called,VERB,nsubj
14257,brainiac_man,him,men,called,VERB,dobj
14266,brainiac_man,he,men,had,VERB,nsubj
14296,brainiac_man,genius,men,came,VERB,nsubj
14308,brainiac_man,he,men,found,VERB,nsubj
14318,brainiac_man,companions,other,only,ADJ,amod
14323,brainiac_man,he,men,read,VERB,nsubj
14328,brainiac_man,he,men,solved,VERB,nsubj
14342,brainiac_man,he,men,said,VERB,nsubj
14367,brainiac_man,he,men,had,VERB,nsubj
14375,brainiac_man,he,men,read,VERB,nsubj
14400,brainiac_man,he,men,skipped,VERB,nsubj
14425,brainiac_man,he,men,solve,VERB,nsubj
14438,brainiac_man,people,other,come,VERB,nsubj
14452,brainiac_man,he,men,help,VERB,nsubj
14456,brainiac_man,them,other,help,VERB,dobj
14480,brainiac_man,everyone,other,appreciated,VERB,nsubj
14506,brainiac_man,he,men,excelled,VERB,nsubj
14520,brainiac_man,kids,other,other,ADJ,amod
14521,brainiac_man,kids,other,went,VERB,nsubj
14525,brainiac_man,they,other,needed,VERB,nsubj
14537,brainiac_man,man,men,grown,ADJ,amod
14558,brainiac_man,he,men,knows,VERB,nsubj
14579,brainiac_man,person,other,smartest,ADJ,amod
14600,brainiac_man,others,other,help,VERB,dobj
14606,brainiac_man,he,men,got,VERB,nsubj
14610,brainiac_man,he,men,became,VERB,nsubj
14624,brainiac_man,he,men,read,VERB,nsubj
14627,brainiac_man,he,men,get,VERB,nsubj
14648,brainiac_man,scientist,other,brilliant,ADJ,amod
14695,brainiac_man,he,men,preferred,VERB,nsubj
14715,brainiac_man,he,men,care,VERB,nsubj
14737,brainiac_man,he,men,figure,VERB,nsubj
14755,brainiac_man,people,other,went,VERB,nsubj
14759,brainiac_man,they,other,needed,VERB,nsubj
14769,brainiac_man,group,other,came,VERB,nsubj
14777,brainiac_man,him,men,asked,VERB,dobj
14780,brainiac_man,them,other,solve,VERB,nsubj
14788,brainiac_man,man,men,agreed,VERB,nsubj
14815,brainiac_man,he,men,do,VERB,nsubj
14819,brainiac_man,he,men,put,VERB,nsubj
14844,brainiac_man,people,other,come,VERB,nsubj
14852,brainiac_man,they,other,knew,VERB,nsubj
14854,brainiac_man,he,men,thinking,VERB,nsubj
14910,brainiac_man,parents,men,had,VERB,nsubj
14919,brainiac_man,him,men,keep,VERB,dobj
14923,brainiac_man,he,men,get,VERB,nsubj
14931,brainiac_man,they,other,found,VERB,nsubj
14936,brainiac_man,he,men,loved,VERB,nsubj
14943,brainiac_man,they,other,give,VERB,nsubj
14962,brainiac_man,he,men,outsmart,VERB,nsubj
14965,brainiac_man,anyone,other,outsmart,VERB,dobj
14967,brainiac_man,he,men,had,VERB,nsubj
14985,brainiac_man,people,other,come,VERB,nsubj
15018,brainiac_man,he,men,met,VERB,nsubj
15021,brainiac_man,woman,women,met,VERB,dobj
15041,brainiac_man,he,men,spends,VERB,nsubj
15058,brainiac_man,he,men,called,VERB,nsubjpass
15072,brainiac_man,he,men,refuses,VERB,nsubj
15091,brainiac_man,person,other,smartest,ADJ,amod
15111,brainiac_man,he,men,understand,VERB,nsubj
15132,brainiac_man,people,other,ask,VERB,nsubj
15135,brainiac_man,him,men,ask,VERB,dobj
15149,brainiac_man,them,other,help,VERB,dobj
15158,brainiac_man,he,men,knew,VERB,nsubj
15187,brainiac_man,he,men,solve,VERB,nsubj
15204,brainiac_man,people,other,went,VERB,nsubj
15208,brainiac_man,they,other,needed,VERB,nsubj
15220,brainiac_man,them,other,help,VERB,dobj
15243,brainiac_man,he,men,solve,VERB,nsubj
15262,brainiac_man,everyone,other,went,VERB,nsubj
15266,brainiac_man,they,other,needed,VERB,nsubj
15276,brainiac_man,group,other,came,VERB,nsubj
15284,brainiac_man,him,men,asked,VERB,dobj
15287,brainiac_man,them,other,help,VERB,dobj
15295,brainiac_man,man,men,went,VERB,nsubj
15322,brainiac_man,he,men,challenged,VERB,nsubjpass
15329,brainiac_man,he,men,had,VERB,nsubj
15339,brainiac_man,he,men,read,VERB,nsubj
15369,brainiac_man,people,other,found,VERB,nsubj
15371,brainiac_man,him,men,arrogant,ADJ,nsubj
15392,brainiac_man,he,men,solve,VERB,nsubj
15423,brainiac_man,people,other,come,VERB,nsubj
15435,brainiac_man,he,men,had,VERB,nsubj
15445,brainiac_man,woman,women,came,VERB,nsubj
15490,brainiac_man,he,men,solve,VERB,nsubj
15500,brainiac_man,he,men,had,VERB,nsubj
15548,brainiac_man,he,men,loves,VERB,nsubj
15559,brainiac_man,he,men,looking,VERB,nsubj
15568,brainiac_man,himself,men,challenge,VERB,dobj
15580,brainiac_man,he,men,loves,VERB,nsubj
15597,brainiac_man,anyone,other,has,VERB,nsubj
15697,brainiac_man,he,men,loved,VERB,nsubj
15714,brainiac_man,he,men,diagnosed,VERB,nsubjpass
15723,brainiac_man,he,men,became,VERB,nsubj
15732,brainiac_man,he,men,began,VERB,nsubj
15752,brainiac_man,family,men,worried,VERB,nsubj
15758,brainiac_man,they,other,knew,VERB,nsubj
15771,brainiac_man,person,other,social,ADJ,amod
15788,brainiac_man,people,other,other,ADJ,amod
15798,brainiac_man,he,men,became,VERB,nsubj
15827,brainiac_man,scientist,other,successful,ADJ,amod
15848,brainiac_man,people,other,smartest,ADJ,amod
15854,brainiac_man,he,men,aced,VERB,nsubj
15881,brainiac_man,he,men,worked,VERB,nsubj
15892,brainiac_man,classmates,men,party,VERB,nsubj
15904,brainiac_man,he,men,have,VERB,nsubj
15908,brainiac_man,friends,other,many,ADJ,amod
15909,brainiac_man,friends,other,have,VERB,dobj
15933,brainiac_man,he,men,figure,VERB,nsubj
15939,brainiac_man,he,men,had,VERB,nsubj
15947,brainiac_man,people,other,come,VERB,nsubj
15964,brainiac_man,them,other,help,VERB,dobj
15971,brainiac_man,group,other,came,VERB,nsubj
15980,brainiac_man,they,other,trying,VERB,nsubj
16049,brainiac_man,he,men,accepted,VERB,nsubjpass
16080,brainiac_man,he,men,solving,VERB,nsubj
16092,brainiac_man,people,other,come,VERB,nsubj
16121,brainiac_man,man,men,sitting,VERB,nsubj
16128,brainiac_man,he,men,heard,VERB,nsubj
16136,brainiac_man,he,men,got,VERB,nsubj
16154,brainiac_man,kid,other,smartest,ADJ,amod
16160,brainiac_man,he,men,loved,VERB,nsubj
16167,brainiac_man,he,men,put,VERB,nsubj
16176,brainiac_man,he,men,majored,VERB,nsubj
16193,brainiac_man,he,men,works,VERB,nsubj
16206,brainiac_man,he,men,pushing,VERB,nsubj
16227,brainiac_man,person,other,social,ADJ,amod
16247,brainiac_man,man,men,brilliant,ADJ,amod
16251,brainiac_man,he,men,used,VERB,nsubj
16266,brainiac_man,he,men,became,VERB,nsubj
16269,brainiac_man,banker,other,successful,ADJ,amod
16301,brainiac_man,child,other,bright,ADJ,amod
16304,brainiac_man,he,men,breezed,VERB,nsubj
16315,brainiac_man,parents,men,pushed,VERB,nsubj
16321,brainiac_man,him,men,pushed,VERB,dobj
16335,brainiac_man,he,men,graduated,VERB,nsubj
16350,brainiac_man,he,men,went,VERB,nsubj
16362,brainiac_man,researcher,other,renowned,ADJ,amod
16382,brainiac_man,he,men,coming,VERB,nsubj
16393,brainiac_man,he,men,had,VERB,nsubj
16411,brainiac_man,he,men,respected,VERB,nsubjpass
16422,brainiac_man,others,other,help,VERB,dobj
16424,brainiac_man,they,other,needed,VERB,nsubj
16446,brainiac_man,he,men,recite,VERB,nsubj
16456,brainiac_man,he,men,knew,VERB,nsubj
16466,brainiac_man,he,men,speak,VERB,nsubj
16483,brainiac_man,he,men,know,VERB,nsubj
16488,brainiac_man,people,other,come,VERB,nsubj
16515,brainiac_man,kid,other,bright,ADJ,amod
16518,brainiac_man,he,men,aced,VERB,nsubj
16532,brainiac_man,he,men,went,VERB,nsubj
16537,brainiac_man,he,men,became,VERB,nsubj
16550,brainiac_man,he,men,had,VERB,nsubj
16563,brainiac_man,professors,men,impressing,VERB,dobj
16576,brainiac_man,classmates,men,party,VERB,nsubj
16600,brainiac_man,he,men,figure,VERB,nsubj
16606,brainiac_man,he,men,solving,VERB,nsubj
16615,brainiac_man,people,other,come,VERB,nsubj
16623,brainiac_man,he,men,have,VERB,nsubj
16641,brainiac_man,man,men,asked,VERB,nsubjpass
16647,brainiac_man,he,men,answer,VERB,nsubj
16656,brainiac_man,he,men,tried,VERB,nsubj
16680,brainiac_man,he,men,had,VERB,nsubj
16706,brainiac_man,he,men,have,VERB,nsubj
16711,brainiac_man,friends,other,have,VERB,dobj
16713,brainiac_man,he,men,felt,VERB,nsubj
16734,brainiac_man,he,men,started,VERB,nsubj
16761,brainiac_man,he,men,asked,VERB,nsubjpass
16769,brainiac_man,he,men,find,VERB,nsubj
16795,brainiac_man,he,men,find,VERB,nsubj
16799,brainiac_man,himself,men,sitting,VERB,nsubj
16812,brainiac_man,he,men,knew,VERB,nsubj
16834,brainiac_man,kid,other,smartest,ADJ,amod
16839,brainiac_man,he,men,aced,VERB,nsubj
16856,brainiac_man,he,men,got,VERB,nsubj
16860,brainiac_man,he,men,started,VERB,nsubj
16880,brainiac_man,he,men,ace,VERB,nsubj
16918,brainiac_man,he,men,had,VERB,nsubj
16936,brainiac_man,friends,men,used,VERB,nsubj
16959,brainiac_man,he,men,made,VERB,nsubj
16991,brainiac_man,he,men,offered,VERB,nsubjpass
17030,brainiac_man,students,other,other,ADJ,amod
17055,brainiac_man,he,men,reads,VERB,nsubj
17074,brainiac_man,he,men,seeking,VERB,nsubj
17089,brainiac_man,friends,men,joke,VERB,nsubj
17102,brainiac_man,he,men,mind,VERB,nsubj
17107,brainiac_man,he,men,knows,VERB,nsubj
17132,brainiac_man,he,men,understand,VERB,nsubj
17154,brainiac_man,people,other,come,VERB,nsubj
17172,brainiac_man,them,other,help,VERB,dobj
17206,brainiac_man,he,men,seemed,VERB,nsubj
17224,brainiac_man,he,men,ended,VERB,nsubj
17229,brainiac_man,scientist,other,successful,ADJ,amod
17232,brainiac_man,he,men,made,VERB,nsubj
17286,brainiac_man,he,men,got,VERB,nsubj
17293,brainiac_man,he,men,had,VERB,nsubj
17300,brainiac_man,he,men,understood,VERB,nsubj
17307,brainiac_man,he,men,went,VERB,nsubj
17312,brainiac_man,he,men,majored,VERB,nsubj
17318,brainiac_man,he,men,wanted,VERB,nsubj
17336,brainiac_man,kid,other,smartest,ADJ,amod
17342,brainiac_man,he,men,aced,VERB,nsubj
17365,brainiac_man,he,men,won,VERB,nsubj
17376,brainiac_man,he,men,destined,VERB,nsubjpass
17403,brainiac_man,researcher,other,leading,VERB,amod
17454,brainiac_man,he,men,accepted,VERB,nsubjpass
17483,brainiac_man,everyone,other,called,VERB,nsubj
17485,brainiac_man,him,men,called,VERB,dobj
17497,brainiac_man,he,men,recite,VERB,nsubj
17508,brainiac_man,he,men,knew,VERB,nsubj
17529,brainiac_man,he,men,loved,VERB,nsubj
17547,brainiac_man,he,men,figure,VERB,nsubj
17562,brainiac_man,kid,other,bright,ADJ,amod
17565,brainiac_man,he,men,aced,VERB,nsubj
17576,brainiac_man,he,men,entered,VERB,nsubj
17589,brainiac_man,they,other,knew,VERB,nsubj
17599,brainiac_man,outcast,other,social,ADJ,amod
17611,brainiac_man,he,men,made,VERB,nsubj
17616,brainiac_man,friends,other,close,ADJ,amod
17617,brainiac_man,friends,other,made,VERB,dobj
17646,brainiac_man,he,men,remember,VERB,nsubj
17653,brainiac_man,he,men,learned,VERB,nsubj
17658,brainiac_man,he,men,recite,VERB,nsubj
17666,brainiac_man,he,men,read,VERB,nsubj
17677,brainiac_man,people,other,ask,VERB,nsubj
17681,brainiac_man,him,men,ask,VERB,dobj
17686,brainiac_man,he,men,have,VERB,nsubj
17702,brainiac_man,he,men,had,VERB,nsubj
17711,brainiac_man,man,men,bright,ADJ,amod
17712,brainiac_man,man,men,young,ADJ,amod
17763,brainiac_man,he,men,dedicated,VERB,nsubj
17766,brainiac_man,life,men,dedicated,VERB,dobj
17803,brainiac_man,he,men,coming,VERB,nsubj
17827,brainiac_man,he,men,came,VERB,nsubj
17843,brainiac_man,he,men,presented,VERB,nsubj
17887,brainiac_man,he,men,tinkering,VERB,nsubj
17912,brainiac_man,he,men,lived,VERB,nsubj
17916,brainiac_man,life,other,quiet,ADJ,amod
17917,brainiac_man,life,other,lived,VERB,dobj
17924,brainiac_man,he,men,using,VERB,nsubj
17941,brainiac_man,person,other,smartest,ADJ,amod
17963,brainiac_man,he,men,recruited,VERB,nsubjpass
17993,brainiac_man,he,men,excelled,VERB,nsubj
18043,brainiac_man,people,other,other,ADJ,amod
18071,brainiac_man,life,men,changed,VERB,dobj
18087,brainiac_man,person,other,social,ADJ,amod
18105,brainiac_man,friends,other,making,VERB,dobj
18109,brainiac_man,he,men,started,VERB,nsubj
18120,brainiac_man,he,men,spent,VERB,nsubj
18128,brainiac_man,he,men,talking,VERB,nsubj
18139,brainiac_man,he,men,met,VERB,nsubj
18151,brainiac_man,she,women,had,VERB,nsubj
18158,brainiac_man,man,men,had,VERB,dobj
18174,brainiac_man,he,men,loves,VERB,nsubj
18191,brainiac_man,he,men,asking,VERB,nsubj
18205,brainiac_man,thinker,other,great,ADJ,amod
18217,brainiac_man,he,men,come,VERB,nsubj
18226,brainiac_man,they,other,struggling,VERB,nsubj
18249,brainiac_man,he,men,solve,VERB,nsubj
18297,brainiac_man,group,other,came,VERB,nsubj
18348,brainiac_man,he,men,met,VERB,nsubj
18350,brainiac_man,someone,other,met,VERB,dobj
18382,brainiac_man,person,other,knew,VERB,nsubj
18403,brainiac_man,he,men,figure,VERB,nsubj
18409,brainiac_man,he,men,had,VERB,nsubj
18417,brainiac_man,people,other,come,VERB,nsubj
18434,brainiac_man,them,other,help,VERB,dobj
